drug_id	smiles
drug_10113978	CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N
drug_27375	CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl
drug_2733782	CC1=CC(=O)OC2=C1C=CC(=C2)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
drug_3037006	CC/C(=C(\C1=CC=C(C=C1)OCCN(C)C)/C2=CC=C(C=C2)I)/C3=CC=CC=C3
drug_53569	CCCCCNCC(=O)N
drug_10742	COC1=CC(=CC(=C1O)OC)C(=O)O
drug_872445	C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)Cl)C=O
drug_20689	CCCC(=O)SCC[N+](C)(C)C
drug_73174	C=C1CC[C@@H]2[C@@H]([C@@H]3[C@H]1CCC3=C)OC(=O)C2=C
drug_5281247	C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C=C1[C@](C[C@H](CC1(C)C)O)(C)O)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C
drug_60923	CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O
drug_73049652	C1CC(CCC1OP(=O)([O-])OCC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.[Na+].[Na+].[Na+].[Gd+3]
drug_3336	CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3
drug_4937	CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C
drug_5997	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
drug_5219	C1COCCN1[N+]2=CC(=N)O[N-]2
drug_5378708	CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC
drug_9853654	CC(C)(C)OC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N
drug_443944	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)I)N(C)C(=O)C)I
drug_460602	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
drug_79055	C[AsH]C
drug_5284459	C1=CC=C(C=C1)/C=C/[N+](=O)[O-]
drug_10026128	CC(C)OC(=O)C1=CN(CC(C2=C1NC3=CC=CC=C32)(C)C)C(=O)C4=CC(=C(C=C4)F)F
drug_4737	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC
drug_72402	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O
drug_126094	C[C@H](CO)[C@H]([C@@H]([C@H](C(=O)NCC1=CC=C(C=C1)C=C)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O
drug_22488	CC1=C2C=C3C(=CC2=CC=C1)C=CC4=CC=CC=C43
drug_73608	COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O[C@H]4[C@@H](C([C@@H]([C@H](O4)CO)O)O)O)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O.[Cl-]
drug_11292	C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl
drug_1126	CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
drug_5316673	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O
drug_2019	CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
drug_44392752	CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](CC1=CC=C(C=C1)OCC2=CN=CC=C2)COP(=O)(O)O
drug_9887077	CC1=CC=CC=C1C(C2=CC=CC=C2C)N3C4CCC3CC(C4)(C5=CC=CC=C5)O
drug_5402	CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21
drug_91688	CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl
drug_11125	[Li+].[Li+].C(=O)([O-])[O-]
drug_64928	CC(C(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl
drug_146158461	CC1CCC[C@@]2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)CN)C)C
drug_11534	C(C#N)Br
drug_10946837	COC1=C(C=C(C=C1)C[C@@H]2C[C@H]([C@H]3[C@@H]2C(=O)C=CC3=C)C=C)O
drug_62103	COC(=O)C1=CCCN(C1)N=O
drug_9795547	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3.[Na]
drug_3081	CC1(C(=O)NC(=O)O1)C
drug_62965	CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)C(=O)CO
drug_2784	C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
drug_10011356	C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H]([C@H](C(=O)C)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O
drug_8141	CCCCCCCCC
drug_656652	CN1C(=C2C(=NC=N2)N(C1=O)C)[O-].C[N+](C)(C)CCO
drug_11258242	CC1=C(C(CCC1=O)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C
drug_6010	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C
drug_122903	CC1=CC(=O)C(C(=O)O1)C(=O)C
drug_26111	C1CC2C(CCC3C1C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl)C5(C(=C(C2(C5(Cl)Cl)Cl)Cl)Cl)Cl
drug_261075	CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@@]4([C@H](CC[C@@]4([C@@H]3CC[C@@]2(C1)O)O)C5=CC(=O)OC5)C)C=O
drug_68783	CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@H]4C1=CC(=O)CC4
drug_42626516	C[As](=S)(C)O
drug_6503	C(C(CO)(CO)N)O
drug_46918141	CCN(CC)C(=O)C1=CC2=C(C=C1)C(=C3CC4CCC(C3)N4)C5=CC=CC=C5O2
drug_5311001	C=CC[N+]12[C@@H]3[C@]4(C5=CC=CC=C5N/6[C@H]4/C(=C\N7[C@H]8/C(=C6)/[C@@H]9C(=CCO)C[N+]4([C@H]([C@]8(C5=CC=CC=C75)CC4)C9)CC=C)/[C@@H](C3)C(=CCO)C1)CC2
drug_5748594	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)OC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
drug_3739	C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
drug_10394	C1=CC(=CC=C1CCC(=O)O)O
drug_3820	C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br
drug_892	C1(C(C(C(C(C1O)O)O)O)O)O
drug_24007	O=[Se]=O
drug_46215462	C1CCN(C1)[C@H]2CCC3=C(CC2)C=C(C=C3)NC4=NN(C(=N4)N)C5=NN=C6C(=C5)CCCC7=CC=CC=C76
drug_79633	CC(C)C1=CC2=C(C=C1)SC3=CC=CC=C3C2=O
drug_4780	C1=CC=C(C=C1)N=C(N)N=C(N)N
drug_17347	CC1=C2C=CC3=CC=CC=C3C2=CC4=CC=CC=C14
drug_8452	C1CCC(=O)C1
drug_6365735	C/C(=C\C1=CC=C(C=C1)CC2=CN=CC=C2)/C(=O)O.Cl
drug_44206133	CC(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3
drug_5281671	CC(=CCC1=C(OC2=C(C1=O)C(=CC3=C2C=CC(O3)(C)C)O)C4=C(C=C(C=C4)O)O)C
drug_11291	CN1CCC2=C(C1)C(C3=CC=CC=C23)C4=CC=CC=C4
drug_441335	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)Cl)C
drug_25267009	C1CN(C(=O)N[C@@H]1O)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F
drug_5353484	C1=CC(=CC(=C1)C(=O)NO)/C=C/C(=O)NO
drug_13769	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@]34C
drug_24771983	CC(C)C1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)COC3=CC=C(C=C3)C4=CC5=C(C=C4)N=C(C=C5)C(=O)O
drug_5311100	C1[C@@H]([C@@H]([C@H]([C@@H]1O)/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)C/C=C\CCCC(=O)O)O
drug_86398	C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N
drug_182328	C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F)(F)F)F)O
drug_123938	C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N
drug_7077	CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2
drug_445049	CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)OO2)O
drug_5280531	CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C
drug_71771	C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl
drug_9823233	COC1=CC=CC(=C1[O-])C=NCCN=CC2=C(C(=CC=C2)OC)[O-].[Cl-].[Mn+3]
drug_443376	CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@@H]7CCC(=O)N7
drug_6342	CC#N
drug_119031	CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C
drug_10424358	CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2CO)OC)N4)N
drug_11970	C1=CC=C(C(=C1)CC(=O)O)O
drug_2267	CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
drug_4171	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
drug_155903698	CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@@H]3[C@@H]([C@@H]([C@H]([C@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@@H](C)[C@@H]([C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
drug_11773	C1=CC=C(C=C1)[As](C2=CC=CC=C2)C3=CC=CC=C3
drug_11592228	CCCCOC1=NC(=C2C(=N1)N(C(=O)N2)CCCN(CCCN3CCOCC3)CC4=CC=CC(=C4)CC(=O)OC)N
drug_71291068	CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)N)C4=CC=C(C=C4)Cl)C
drug_5831	C[N+](C)(C)CCOC(=O)N.[Cl-]
drug_5975	[C-]#N
drug_157849	CC(=O)N[C@@H](CSCCC(=O)N)C(=O)O
drug_145937	C1=C(C=C(C=C1O)OC2=C(C=C(C3=C2OC4=C(C=C(C=C4O3)O)O)O)O)O
drug_158796	C[C@H](C1=CC(=CC=C1)OC)NCCCC2=CC=CC=C2Cl.Cl
drug_439514	COC1=C(C=C2C(=C1)C=CC(=O)O2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
drug_31253	CC(=CCCC(=C)C=C)C
drug_2206	CC1=CC(=O)N(N1C)C2=CC=CC=C2
drug_23989	[U]
drug_6917685	CS(=O)(=O)CC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)N
drug_443024	COC1=CC(=CC(=C1O)OC)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C(=C4)OC)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC
drug_64987	CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O
drug_5146	C1=CC=C(C(=C1)CO)O
drug_193148	C[C@@H]1[C@@H]2C3=CC(=C(C=C3CCN2CC4=C1C=CC5=C4OCO5)OC)OC
drug_11671	CC(C)(C(=O)O)O
drug_55652	CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl
drug_4642	CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O
drug_3162	CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
drug_6324648	CS(=O)(=O)N[C@@H](CCCCN)C(=O)NC[C@H](CC1(CCCC1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)C(=O)O
drug_12587	CC(C)CCC(=O)O
drug_5362118	C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O.O.O
drug_213037	C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C=CC(=C3)Cl)NS(=O)(=O)C4=CC=C(S4)Cl
drug_5281107	C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
drug_31060	CN1CCC(CC1)OC(=O)C(OC2=CC=C(C=C2)Cl)OC3=CC=C(C=C3)Cl
drug_1090	[O-][Se](=O)[O-]
drug_11463	CC1=CCC(=C(C)C)CC1
drug_122738	C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O
drug_54680690	CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O
drug_6053	CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2
drug_3080898	C1C(NC[Se]1)C(=O)O
drug_91610	CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C
drug_164282	CC1(CC(CC(N1)(C)C)OC(=O)CCCCCCCCC(=O)OC2CC(NC(C2)(C)C)(C)C)C
drug_32592	C1C[NH+](CCC1C(=O)C2=CC=C(C=C2)F)CCCC(=O)C3=CC=C(C=C3)F.[Cl-]
drug_102288	C([C@H]([C@H]([C@H]([C@H](C=O)O)O)O)O)O
drug_56841998	CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C6=C(C=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)OC3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O.C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C.C1CNP(=O)(OC1)N(CCCl)CCCl
drug_5459174	CC[C@H](C)[C@@H]1[C@H](CC(=O)O[C@H](C(=O)[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N(C(C(=O)O[C@H]([C@H](C(=O)N1)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(=O)C(=O)C)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O
drug_127516	C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@@]43C)F)O
drug_118023034	C[C@](C1=CC=C(C=C1)F)(C2=CN=C(N=C2)N3CCN(CC3)C4=NC=NN5C4=CC(=C5)C6=CN(N=C6)C)N
drug_6451142	C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl
drug_9810929	CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H]([C@@H](C)C(=O)N[C@@H](CC2=CC=CC=C2)C3=NC=CS3)OC)OC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N(C)C
drug_443116	CCCCCCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N
drug_34766	CCSCC1=CC=CC=C1OC(=O)NC
drug_2531	C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)N3C=C[N+](=C3)CC(C4=C(C=C(C=C4)Cl)Cl)OCC5=C(C=C(C=C5)Cl)Cl)Cl
drug_657237	C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N
drug_4008	CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
drug_11256720	C1CN(CCN1)C2=CC=CC3=CC(=CN=C32)S(=O)(=O)C4=CC=CC=C4
drug_25140641	CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H]([C@@H](C)CC)NC=O
drug_3013853	C1=CC2=CNC=C2C=C1
drug_3334	COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3
drug_3084995	C1[C@@H]([C@@H]([C@H]([C@@H](O1)C2=C(C(=C3C(=C2O)C(=O)C=C(O3)C4=CC=C(C=C4)O)[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O
drug_73963	O=[Ce]=O
drug_65937	CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl
drug_84718	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O
drug_73554535	C[C@H](CC(=O)C[C@@H](C)C(=O)O)[C@H]1C[C@@H]([C@@]2([C@@]1(CC(=O)C3=C2[C@H](CC4[C@@]3(CCC(=O)C4(C)C)C)O)C)C)O
drug_2061	C1=C(C=C(C(=C1O)O)O)C=C(C#N)C#N
drug_101416871	C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)NCCCCCCCCCCC(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O
drug_6212	C(Cl)(Cl)Cl
drug_94418	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CN=CN1)NC(=O)CNC(=O)C2=CC=CC=C2
drug_16132344	CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5CCCN5C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CO)N
drug_9971251	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4O)O
drug_60945	COC1=CC=C(C=C1)CCCCCCCCOC2=C(N=C(C=C2)CSCC3=CC(=CC=C3)C(=O)O)C=CC(=O)O
drug_5281599	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O)O
drug_32798	CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl
drug_2804	CC1CCCC(N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C
drug_5386	C1CC(OC1)N2C=C(C(=O)NC2=O)F
drug_71128	CCN(CC)CCOC(=O)C(C)(C1=CC=CC=C1)C2=CC=CC=C2
drug_3002820	C1C(S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=CC=CC=C3Cl
drug_72467	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
drug_114757	C1=CC=C(C=C1)CCCCCCN=C=S
drug_2950	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O
drug_92110	C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)O)C)C
drug_5362420	CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C
drug_57327016	CC1=CC2=C([C@@H]3[C@@H]4[C@H]5C6=C(C(=C7C(=C6[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)C9=C(CCN8)C2=C(N9)C=CC(=C2)OC)OCO7)C)OC(=O)C)C(=C1OC)O
drug_3016	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
drug_158782	C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)O)CC(=O)O)CC(=O)O)C(=O)N[C@H](CO)[C@@H](C)O)O
drug_102143205	C[C@@H]1[C@H]([C@@H](CC(O1)O[C@@H]2[C@H](OC(C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@H]3OC)O[C@H]4CC[C@@]5([C@H]6CCC7=CO[C@@]8([C@H]7C(CO8)OC(=O)[C@@H]6CC=C5C4)C)C)C)C)OC)O
drug_4169	CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C
drug_4189	C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
drug_62995	C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O
drug_9015	COC1=CC=C(C=C1)O
drug_5362032	CCOC(=O)[C@@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O
drug_60726	C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O
drug_23954	[Ag]
drug_2370	CC(C[N+](C)(C)C)OC(=O)N
drug_193664	C1[C@H](C2([C@@H]([C@H](OC2=O)[C@H](CO)O)O)OC1=O)C3=CC=C(C=C3)O
drug_46943432	CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C
drug_206044	CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC
drug_11504547	CC(=O)NC(CSC(=S)NC1=CC=C(C=C1)NC(=S)SCC(C(=O)O)NC(=O)C)C(=O)O
